ChurnID,CustomerID,Date,Motivo
CHRN02557,CUST041622,2023-07-03,Mau Atendimento
CHRN02558,CUST032963,2024-09-14,Preço
CHRN02559,CUST034034,2025-11-14,Preço
CHRN02560,CUST010580,2023-01-26,Preço
CHRN02561,CUST035384,2024-10-26,Insatisfação Rede
CHRN02562,CUST040226,2023-07-11,Insatisfação Rede
CHRN02563,CUST005587,2023-10-31,Concorrência
CHRN02564,CUST046798,2023-08-01,Preço
CHRN02565,CUST036632,2025-09-07,Insatisfação Rede
CHRN02566,CUST016932,2025-09-26,Concorrência
CHRN02567,CUST044361,2023-12-10,Insatisfação Rede
CHRN02568,CUST003201,2024-06-21,Mau Atendimento
CHRN02569,CUST018038,2024-08-18,Preço
CHRN02570,CUST039122,2024-12-17,Concorrência
CHRN02571,CUST049755,2025-10-05,Mau Atendimento
CHRN02572,CUST012241,2024-02-29,Mau Atendimento
CHRN02573,CUST047016,2024-04-20,Insatisfação Rede
CHRN02574,CUST019607,2025-10-06,Preço
CHRN02575,CUST005181,2024-08-06,Insatisfação Rede
CHRN02576,CUST035228,2024-03-26,Concorrência
CHRN02577,CUST008677,2024-03-18,Mau Atendimento
CHRN02578,CUST022724,2024-03-28,Insatisfação Rede
CHRN02579,CUST019863,2025-05-29,Concorrência
CHRN02580,CUST043622,2025-10-18,Concorrência
CHRN02581,CUST046628,2025-01-11,Mau Atendimento
CHRN02582,CUST028761,2025-07-09,Mau Atendimento
CHRN02583,CUST031359,2024-07-01,Preço
CHRN02584,CUST009331,2025-06-28,Mau Atendimento
CHRN02585,CUST033990,2025-01-12,Insatisfação Rede
CHRN02586,CUST009201,2023-01-10,Concorrência
CHRN02587,CUST005981,2023-12-18,Preço
CHRN02588,CUST036454,2023-05-25,Preço
CHRN02589,CUST002806,2024-12-16,Concorrência
CHRN02590,CUST041574,2023-05-17,Concorrência
CHRN02591,CUST036852,2024-05-10,Concorrência
CHRN02592,CUST040111,2024-03-26,Concorrência
CHRN02593,CUST017395,2023-01-04,Mau Atendimento
CHRN02594,CUST020292,2023-10-02,Preço
CHRN02595,CUST019893,2025-04-11,Mau Atendimento
CHRN02596,CUST000505,2023-06-05,Insatisfação Rede
CHRN02597,CUST002328,2023-07-18,Concorrência
CHRN02598,CUST028840,2025-11-04,Preço
CHRN02599,CUST037807,2023-05-21,Mau Atendimento
CHRN02600,CUST048993,2025-08-19,Insatisfação Rede
CHRN02601,CUST025581,2024-06-03,Mau Atendimento
CHRN02602,CUST007470,2024-11-21,Mau Atendimento
CHRN02603,CUST028640,2024-10-17,Concorrência
CHRN02604,CUST042693,2023-06-21,Insatisfação Rede
CHRN02605,CUST038113,2025-09-08,Mau Atendimento
CHRN02606,CUST012696,2023-11-29,Preço
CHRN02607,CUST004654,2025-02-08,Mau Atendimento
CHRN02608,CUST045794,2023-04-01,Concorrência
CHRN02609,CUST010254,2024-11-06,Preço
CHRN02610,CUST029068,2023-06-14,Concorrência
CHRN02611,CUST009882,2024-02-26,Insatisfação Rede
CHRN02612,CUST037938,2023-03-19,Preço
CHRN02613,CUST000163,2024-02-23,Concorrência
CHRN02614,CUST042564,2025-10-23,Mau Atendimento
CHRN02615,CUST012899,2024-02-16,Mau Atendimento
CHRN02616,CUST012794,2025-01-18,Mau Atendimento
CHRN02617,CUST015480,2025-10-06,Preço
CHRN02618,CUST035606,2025-07-17,Mau Atendimento
CHRN02619,CUST046340,2023-01-29,Preço
CHRN02620,CUST037493,2024-10-19,Mau Atendimento
CHRN02621,CUST017461,2023-01-14,Insatisfação Rede
CHRN02622,CUST044139,2024-01-21,Preço
CHRN02623,CUST010391,2024-11-10,Concorrência
CHRN02624,CUST020064,2024-11-26,Concorrência
CHRN02625,CUST003127,2024-06-05,Insatisfação Rede
CHRN02626,CUST014058,2025-05-09,Preço
CHRN02627,CUST023100,2024-09-14,Insatisfação Rede
CHRN02628,CUST017446,2024-11-11,Concorrência
CHRN02629,CUST024358,2025-01-07,Insatisfação Rede
CHRN02630,CUST008561,2025-03-14,Mau Atendimento
CHRN02631,CUST000119,2024-06-29,Preço
CHRN02632,CUST013174,2024-01-04,Mau Atendimento
CHRN02633,CUST029472,2023-02-07,Insatisfação Rede
CHRN02634,CUST020876,2023-02-02,Concorrência
CHRN02635,CUST048082,2023-03-29,Preço
CHRN02636,CUST003805,2024-05-21,Preço
CHRN02637,CUST030960,2025-12-13,Concorrência
CHRN02638,CUST042841,2025-11-24,Concorrência
CHRN02639,CUST002937,2025-03-01,Concorrência
CHRN02640,CUST032268,2025-06-27,Mau Atendimento
CHRN02641,CUST026530,2023-11-12,Mau Atendimento
CHRN02642,CUST018996,2024-04-03,Preço
CHRN02643,CUST028969,2023-09-27,Concorrência
CHRN02644,CUST046178,2023-04-25,Preço
CHRN02645,CUST044907,2023-07-01,Insatisfação Rede
CHRN02646,CUST030687,2025-01-09,Mau Atendimento
CHRN02647,CUST015890,2024-08-26,Mau Atendimento
CHRN02648,CUST028553,2023-11-27,Mau Atendimento
CHRN02649,CUST039328,2025-08-14,Preço
CHRN02650,CUST032725,2024-06-19,Mau Atendimento
CHRN02651,CUST024986,2025-10-18,Insatisfação Rede
CHRN02652,CUST040371,2023-11-07,Concorrência
CHRN02653,CUST012178,2024-09-10,Mau Atendimento
CHRN02654,CUST000347,2023-03-16,Mau Atendimento
CHRN02655,CUST021712,2023-08-28,Mau Atendimento
CHRN02656,CUST005655,2024-09-09,Insatisfação Rede
CHRN02657,CUST027078,2023-12-27,Insatisfação Rede
CHRN02658,CUST038845,2023-03-27,Mau Atendimento
CHRN02659,CUST038950,2023-09-06,Insatisfação Rede
CHRN02660,CUST013726,2025-01-08,Concorrência
CHRN02661,CUST008561,2023-06-05,Concorrência
CHRN02662,CUST047718,2023-08-30,Mau Atendimento
CHRN02663,CUST001996,2025-03-22,Insatisfação Rede
CHRN02664,CUST016013,2024-12-16,Mau Atendimento
CHRN02665,CUST040213,2025-11-16,Mau Atendimento
CHRN02666,CUST045139,2023-02-12,Preço
CHRN02667,CUST013599,2023-01-20,Preço
CHRN02668,CUST024028,2023-05-11,Concorrência
CHRN02669,CUST003946,2023-08-29,Mau Atendimento
CHRN02670,CUST014978,2023-06-07,Concorrência
CHRN02671,CUST036270,2023-07-06,Preço
CHRN02672,CUST040601,2024-07-27,Mau Atendimento
CHRN02673,CUST006726,2024-03-02,Concorrência
CHRN02674,CUST019427,2025-11-16,Preço
CHRN02675,CUST027028,2024-11-19,Insatisfação Rede
CHRN02676,CUST031934,2023-01-15,Concorrência
CHRN02677,CUST033367,2025-09-06,Insatisfação Rede
CHRN02678,CUST043800,2023-07-12,Concorrência
CHRN02679,CUST045247,2024-01-02,Concorrência
CHRN02680,CUST043180,2023-07-13,Insatisfação Rede
CHRN02681,CUST025431,2024-12-28,Concorrência
CHRN02682,CUST048521,2024-01-22,Concorrência
CHRN02683,CUST006916,2024-10-01,Insatisfação Rede
CHRN02684,CUST017582,2025-10-08,Insatisfação Rede
CHRN02685,CUST036067,2024-04-18,Mau Atendimento
CHRN02686,CUST008480,2024-08-10,Mau Atendimento
CHRN02687,CUST015133,2023-12-11,Concorrência
CHRN02688,CUST032329,2024-09-27,Preço
CHRN02689,CUST006169,2025-01-05,Concorrência
CHRN02690,CUST006307,2025-07-01,Mau Atendimento
CHRN02691,CUST034527,2023-06-12,Preço
CHRN02692,CUST039416,2024-11-08,Preço
CHRN02693,CUST013423,2025-05-31,Concorrência
CHRN02694,CUST016238,2023-11-24,Insatisfação Rede
CHRN02695,CUST005848,2025-10-17,Preço
CHRN02696,CUST026453,2024-12-29,Preço
CHRN02697,CUST014037,2025-05-31,Concorrência
CHRN02698,CUST034111,2023-06-24,Preço
CHRN02699,CUST019690,2024-03-04,Insatisfação Rede
CHRN02700,CUST041187,2023-06-20,Insatisfação Rede
CHRN02701,CUST002507,2023-11-18,Concorrência
CHRN02702,CUST047588,2023-07-30,Concorrência
CHRN02703,CUST002839,2023-05-17,Insatisfação Rede
CHRN02704,CUST024429,2025-03-16,Preço
CHRN02705,CUST019690,2025-09-15,Preço
CHRN02706,CUST012148,2023-10-30,Concorrência
CHRN02707,CUST003087,2025-02-19,Concorrência
CHRN02708,CUST026702,2023-04-21,Preço
CHRN02709,CUST042492,2024-10-26,Preço
CHRN02710,CUST020064,2024-11-16,Mau Atendimento
CHRN02711,CUST040698,2025-11-08,Preço
CHRN02712,CUST046961,2023-09-05,Concorrência
CHRN02713,CUST022410,2024-05-18,Preço
CHRN02714,CUST014440,2023-11-07,Concorrência
CHRN02715,CUST039707,2023-06-25,Preço
CHRN02716,CUST046085,2025-02-09,Concorrência
CHRN02717,CUST004324,2025-12-17,Mau Atendimento
CHRN02718,CUST003602,2024-05-28,Mau Atendimento
CHRN02719,CUST010495,2025-02-14,Insatisfação Rede
CHRN02720,CUST024358,2023-09-10,Insatisfação Rede
CHRN02721,CUST033075,2023-11-28,Insatisfação Rede
CHRN02722,CUST049092,2025-10-15,Mau Atendimento
CHRN02723,CUST039707,2024-03-24,Insatisfação Rede
CHRN02724,CUST023904,2025-03-08,Mau Atendimento
CHRN02725,CUST043543,2025-02-13,Mau Atendimento
CHRN02726,CUST017182,2025-10-07,Preço
CHRN02727,CUST020407,2025-07-07,Mau Atendimento
CHRN02728,CUST044886,2024-09-18,Insatisfação Rede
CHRN02729,CUST029862,2024-12-31,Concorrência
CHRN02730,CUST048379,2025-04-28,Insatisfação Rede
CHRN02731,CUST039892,2025-07-14,Mau Atendimento
CHRN02732,CUST028861,2025-01-28,Mau Atendimento
CHRN02733,CUST035391,2025-12-21,Concorrência
CHRN02734,CUST032379,2025-11-24,Insatisfação Rede
CHRN02735,CUST026618,2025-06-27,Concorrência
CHRN02736,CUST021277,2025-07-24,Insatisfação Rede
CHRN02737,CUST023516,2024-11-09,Preço
CHRN02738,CUST000776,2024-08-05,Concorrência
CHRN02739,CUST016121,2024-03-13,Insatisfação Rede
CHRN02740,CUST041302,2024-11-30,Insatisfação Rede
CHRN02741,CUST035375,2023-07-11,Preço
CHRN02742,CUST012235,2023-10-15,Preço
CHRN02743,CUST029452,2025-12-18,Insatisfação Rede
CHRN02744,CUST035662,2025-04-06,Concorrência
CHRN02745,CUST041739,2023-10-19,Preço
CHRN02746,CUST025595,2023-09-24,Mau Atendimento
CHRN02747,CUST048998,2025-02-11,Preço
CHRN02748,CUST049077,2025-08-30,Concorrência
CHRN02749,CUST001150,2025-10-20,Preço
CHRN02750,CUST047711,2024-09-16,Concorrência
CHRN02751,CUST032204,2025-05-08,Insatisfação Rede
CHRN02752,CUST039497,2025-06-10,Concorrência
CHRN02753,CUST014649,2025-09-06,Preço
CHRN02754,CUST040534,2025-12-12,Mau Atendimento
CHRN02755,CUST003990,2025-10-28,Insatisfação Rede
CHRN02756,CUST038547,2025-07-01,Insatisfação Rede
CHRN02757,CUST007263,2024-12-02,Concorrência
CHRN02758,CUST018032,2023-05-02,Preço
CHRN02759,CUST015402,2023-10-13,Insatisfação Rede
CHRN02760,CUST036778,2023-09-13,Preço
CHRN02761,CUST005587,2024-12-05,Concorrência
CHRN02762,CUST022643,2023-03-26,Preço
CHRN02763,CUST029131,2024-01-27,Preço
CHRN02764,CUST044842,2023-04-28,Preço
CHRN02765,CUST016326,2025-12-24,Mau Atendimento
CHRN02766,CUST003118,2023-03-30,Insatisfação Rede
CHRN02767,CUST038858,2023-12-05,Mau Atendimento
CHRN02768,CUST040834,2023-10-15,Mau Atendimento
CHRN02769,CUST017388,2024-07-11,Insatisfação Rede
CHRN02770,CUST004665,2025-05-18,Concorrência
CHRN02771,CUST032694,2023-11-09,Mau Atendimento
CHRN02772,CUST007874,2023-05-19,Mau Atendimento
CHRN02773,CUST003937,2025-11-23,Insatisfação Rede
CHRN02774,CUST030762,2023-09-15,Preço
CHRN02775,CUST005968,2023-03-17,Mau Atendimento
CHRN02776,CUST021156,2024-04-09,Insatisfação Rede
CHRN02777,CUST040280,2024-07-31,Preço
CHRN02778,CUST036559,2025-02-21,Concorrência
CHRN02779,CUST010664,2024-03-09,Concorrência
CHRN02780,CUST044904,2023-11-28,Preço
CHRN02781,CUST033520,2024-04-04,Preço
CHRN02782,CUST026298,2025-07-12,Insatisfação Rede
CHRN02783,CUST046026,2023-07-25,Mau Atendimento
CHRN02784,CUST042734,2023-06-03,Insatisfação Rede
CHRN02785,CUST022462,2023-02-23,Concorrência
CHRN02786,CUST037289,2025-12-20,Insatisfação Rede
CHRN02787,CUST031394,2024-10-29,Concorrência
CHRN02788,CUST040450,2023-05-10,Insatisfação Rede
CHRN02789,CUST049646,2025-08-11,Concorrência
CHRN02790,CUST032046,2024-07-28,Preço
CHRN02791,CUST033262,2025-08-16,Concorrência
CHRN02792,CUST008371,2024-02-03,Preço
CHRN02793,CUST037498,2024-08-27,Preço
CHRN02794,CUST043474,2024-05-15,Mau Atendimento
CHRN02795,CUST002029,2023-11-02,Preço
CHRN02796,CUST037930,2024-01-23,Insatisfação Rede
CHRN02797,CUST046486,2023-02-11,Mau Atendimento
CHRN02798,CUST027161,2023-11-13,Mau Atendimento
CHRN02799,CUST005669,2024-02-23,Insatisfação Rede
CHRN02800,CUST040306,2025-10-18,Preço
CHRN02801,CUST031531,2024-09-19,Concorrência
CHRN02802,CUST029336,2024-04-04,Preço
CHRN02803,CUST047807,2025-11-25,Preço
CHRN02804,CUST001391,2023-03-25,Insatisfação Rede
CHRN02805,CUST019906,2025-05-31,Insatisfação Rede
CHRN02806,CUST028464,2025-11-02,Mau Atendimento
CHRN02807,CUST024871,2024-04-23,Concorrência
CHRN02808,CUST046068,2024-06-06,Insatisfação Rede
CHRN02809,CUST037799,2025-01-06,Concorrência
CHRN02810,CUST003995,2025-09-25,Preço
CHRN02811,CUST037699,2023-11-12,Insatisfação Rede
CHRN02812,CUST021967,2023-11-15,Preço
CHRN02813,CUST034811,2024-11-28,Preço
CHRN02814,CUST037537,2024-04-10,Concorrência
CHRN02815,CUST025874,2023-06-26,Mau Atendimento
CHRN02816,CUST046359,2024-05-16,Concorrência
CHRN02817,CUST046677,2023-12-21,Preço
CHRN02818,CUST033294,2025-07-26,Preço
CHRN02819,CUST043668,2024-01-23,Preço
CHRN02820,CUST025138,2024-11-06,Concorrência
CHRN02821,CUST012228,2025-05-10,Mau Atendimento
CHRN02822,CUST041770,2023-07-24,Concorrência
CHRN02823,CUST003659,2023-05-11,Preço
CHRN02824,CUST031755,2023-05-12,Preço
CHRN02825,CUST019080,2024-07-15,Insatisfação Rede
CHRN02826,CUST041044,2025-08-12,Concorrência
CHRN02827,CUST009453,2024-12-30,Insatisfação Rede
CHRN02828,CUST041114,2024-02-23,Mau Atendimento
CHRN02829,CUST012829,2025-11-21,Insatisfação Rede
CHRN02830,CUST028529,2024-02-24,Preço
CHRN02831,CUST041667,2024-02-08,Mau Atendimento
CHRN02832,CUST045835,2024-10-25,Concorrência
CHRN02833,CUST046868,2025-05-31,Preço
CHRN02834,CUST041575,2024-08-08,Mau Atendimento
CHRN02835,CUST026139,2024-10-29,Mau Atendimento
CHRN02836,CUST042388,2024-07-20,Concorrência
CHRN02837,CUST021887,2023-12-08,Mau Atendimento
CHRN02838,CUST025432,2023-09-17,Concorrência
CHRN02839,CUST020494,2024-01-22,Preço
CHRN02840,CUST001406,2025-01-22,Concorrência
CHRN02841,CUST029165,2025-02-03,Insatisfação Rede
CHRN02842,CUST039892,2023-04-10,Insatisfação Rede
CHRN02843,CUST023219,2023-12-26,Concorrência
CHRN02844,CUST007020,2024-11-03,Concorrência
CHRN02845,CUST048470,2024-10-01,Preço
CHRN02846,CUST015319,2024-02-14,Insatisfação Rede
CHRN02847,CUST016555,2024-08-27,Preço
CHRN02848,CUST037514,2023-03-04,Preço
CHRN02849,CUST030350,2023-07-30,Mau Atendimento
CHRN02850,CUST027246,2025-07-30,Concorrência
CHRN02851,CUST008810,2025-05-08,Insatisfação Rede
CHRN02852,CUST024503,2024-10-18,Concorrência
CHRN02853,CUST000032,2024-07-29,Mau Atendimento
CHRN02854,CUST002269,2023-08-28,Concorrência
CHRN02855,CUST006260,2023-05-06,Insatisfação Rede
CHRN02856,CUST039059,2025-03-14,Preço
CHRN02857,CUST042234,2025-03-31,Concorrência
CHRN02858,CUST011582,2023-02-20,Preço
CHRN02859,CUST014723,2025-02-22,Insatisfação Rede
CHRN02860,CUST033975,2023-10-14,Insatisfação Rede
CHRN02861,CUST042311,2025-11-14,Mau Atendimento
CHRN02862,CUST027232,2024-06-22,Insatisfação Rede
CHRN02863,CUST029414,2024-12-24,Concorrência
CHRN02864,CUST006274,2024-10-03,Insatisfação Rede
CHRN02865,CUST002176,2023-08-02,Concorrência
CHRN02866,CUST033952,2025-06-22,Insatisfação Rede
CHRN02867,CUST017097,2024-04-25,Insatisfação Rede
CHRN02868,CUST011703,2023-09-04,Preço
CHRN02869,CUST043122,2024-03-25,Preço
CHRN02870,CUST023425,2023-12-09,Mau Atendimento
CHRN02871,CUST043072,2024-05-27,Insatisfação Rede
CHRN02872,CUST026610,2023-09-30,Concorrência
CHRN02873,CUST048626,2024-10-29,Preço
CHRN02874,CUST030779,2023-09-08,Preço
CHRN02875,CUST015469,2023-11-17,Preço
CHRN02876,CUST006634,2023-01-06,Insatisfação Rede
CHRN02877,CUST042534,2025-10-14,Insatisfação Rede
CHRN02878,CUST012455,2024-04-04,Preço
CHRN02879,CUST049365,2023-12-15,Preço
CHRN02880,CUST038985,2023-10-05,Mau Atendimento
CHRN02881,CUST030114,2025-08-20,Mau Atendimento
CHRN02882,CUST039551,2025-03-20,Mau Atendimento
CHRN02883,CUST025443,2023-03-11,Insatisfação Rede
CHRN02884,CUST017856,2023-01-08,Insatisfação Rede
CHRN02885,CUST038245,2025-12-06,Mau Atendimento
CHRN02886,CUST021189,2025-11-01,Mau Atendimento
CHRN02887,CUST023957,2025-06-09,Mau Atendimento
CHRN02888,CUST038673,2024-05-24,Concorrência
CHRN02889,CUST022732,2024-04-28,Insatisfação Rede
CHRN02890,CUST042955,2025-10-28,Insatisfação Rede
CHRN02891,CUST023705,2025-12-06,Preço
CHRN02892,CUST039569,2023-04-13,Concorrência
CHRN02893,CUST047807,2024-04-03,Preço
CHRN02894,CUST028380,2024-07-29,Preço
CHRN02895,CUST030800,2025-06-26,Insatisfação Rede
CHRN02896,CUST027070,2023-08-13,Mau Atendimento
CHRN02897,CUST004885,2023-03-08,Mau Atendimento
CHRN02898,CUST017224,2023-03-18,Insatisfação Rede
CHRN02899,CUST034090,2023-07-22,Concorrência
CHRN02900,CUST003369,2023-12-17,Preço
CHRN02901,CUST041666,2024-09-23,Concorrência
CHRN02902,CUST036347,2024-02-03,Preço
CHRN02903,CUST023766,2025-03-27,Preço
CHRN02904,CUST003947,2023-09-24,Preço
CHRN02905,CUST038726,2025-07-21,Preço
CHRN02906,CUST028100,2024-12-23,Mau Atendimento
CHRN02907,CUST025200,2023-08-18,Insatisfação Rede
CHRN02908,CUST001406,2024-12-07,Mau Atendimento
CHRN02909,CUST021067,2025-11-27,Concorrência
CHRN02910,CUST029819,2024-06-04,Mau Atendimento
CHRN02911,CUST007916,2023-03-27,Concorrência
CHRN02912,CUST014724,2024-04-26,Mau Atendimento
CHRN02913,CUST033874,2025-01-15,Mau Atendimento
CHRN02914,CUST018391,2023-07-17,Concorrência
CHRN02915,CUST002229,2025-02-28,Insatisfação Rede
CHRN02916,CUST023876,2024-03-23,Insatisfação Rede
CHRN02917,CUST002267,2024-02-04,Mau Atendimento
CHRN02918,CUST037355,2025-12-18,Mau Atendimento
CHRN02919,CUST006589,2025-02-21,Preço
CHRN02920,CUST005793,2025-05-16,Mau Atendimento
CHRN02921,CUST005218,2025-06-07,Concorrência
CHRN02922,CUST014026,2024-12-25,Preço
CHRN02923,CUST025870,2024-11-04,Mau Atendimento
CHRN02924,CUST011817,2023-10-18,Mau Atendimento
CHRN02925,CUST022473,2023-08-19,Concorrência
CHRN02926,CUST025434,2024-10-29,Concorrência
CHRN02927,CUST043966,2025-04-10,Mau Atendimento
CHRN02928,CUST013342,2024-08-30,Preço
CHRN02929,CUST030760,2023-06-16,Concorrência
CHRN02930,CUST020883,2023-05-21,Insatisfação Rede
CHRN02931,CUST000850,2024-12-17,Preço
CHRN02932,CUST010044,2023-01-22,Mau Atendimento
CHRN02933,CUST032952,2023-03-01,Concorrência
CHRN02934,CUST044033,2023-06-24,Mau Atendimento
CHRN02935,CUST042741,2023-11-21,Preço
CHRN02936,CUST034801,2023-02-09,Mau Atendimento
CHRN02937,CUST018503,2024-12-15,Insatisfação Rede
CHRN02938,CUST037998,2024-09-29,Concorrência
CHRN02939,CUST043604,2024-02-21,Insatisfação Rede
CHRN02940,CUST032367,2024-08-29,Concorrência
CHRN02941,CUST013167,2025-04-18,Insatisfação Rede
CHRN02942,CUST037351,2025-11-28,Preço
CHRN02943,CUST046309,2024-03-18,Concorrência
CHRN02944,CUST040270,2023-12-18,Mau Atendimento
CHRN02945,CUST015309,2025-03-23,Mau Atendimento
CHRN02946,CUST017446,2023-02-28,Mau Atendimento
CHRN02947,CUST032554,2023-07-02,Insatisfação Rede
CHRN02948,CUST039625,2024-01-28,Preço
CHRN02949,CUST036697,2024-08-06,Mau Atendimento
CHRN02950,CUST025567,2023-11-29,Insatisfação Rede
CHRN02951,CUST038329,2025-11-16,Preço
CHRN02952,CUST020191,2024-02-03,Mau Atendimento
CHRN02953,CUST034573,2024-04-29,Insatisfação Rede
CHRN02954,CUST011189,2025-01-19,Concorrência
CHRN02955,CUST048396,2024-05-26,Mau Atendimento
CHRN02956,CUST005524,2023-03-05,Preço
CHRN02957,CUST007507,2024-06-30,Preço
CHRN02958,CUST026714,2025-12-04,Insatisfação Rede
CHRN02959,CUST018464,2023-05-19,Concorrência
CHRN02960,CUST047921,2024-08-03,Mau Atendimento
CHRN02961,CUST027726,2025-11-30,Mau Atendimento
CHRN02962,CUST041286,2023-01-04,Preço
CHRN02963,CUST039849,2025-11-15,Preço
CHRN02964,CUST016801,2024-05-18,Mau Atendimento
CHRN02965,CUST012047,2023-02-22,Insatisfação Rede
CHRN02966,CUST043512,2024-11-23,Insatisfação Rede
CHRN02967,CUST040008,2024-01-12,Concorrência
CHRN02968,CUST002164,2025-08-16,Preço
CHRN02969,CUST010374,2023-09-20,Insatisfação Rede
CHRN02970,CUST001851,2025-01-24,Mau Atendimento
CHRN02971,CUST003283,2025-03-05,Insatisfação Rede
CHRN02972,CUST040226,2024-03-06,Insatisfação Rede
CHRN02973,CUST010280,2025-03-07,Mau Atendimento
CHRN02974,CUST022629,2025-05-07,Preço
CHRN02975,CUST043245,2023-01-08,Concorrência
CHRN02976,CUST014724,2024-09-08,Preço
CHRN02977,CUST002679,2025-03-01,Preço
CHRN02978,CUST020821,2023-03-06,Insatisfação Rede
CHRN02979,CUST033145,2024-12-05,Insatisfação Rede
CHRN02980,CUST036160,2024-12-21,Mau Atendimento
CHRN02981,CUST001235,2023-07-27,Insatisfação Rede
CHRN02982,CUST005377,2023-03-08,Concorrência
CHRN02983,CUST028709,2023-03-27,Mau Atendimento
CHRN02984,CUST047214,2023-11-10,Mau Atendimento
CHRN02985,CUST003517,2024-08-12,Preço
CHRN02986,CUST048125,2023-04-02,Insatisfação Rede
CHRN02987,CUST016974,2024-05-08,Concorrência
CHRN02988,CUST014371,2023-11-15,Concorrência
CHRN02989,CUST023373,2023-07-19,Insatisfação Rede
CHRN02990,CUST014050,2025-10-05,Concorrência
CHRN02991,CUST030922,2024-03-07,Mau Atendimento
CHRN02992,CUST022176,2024-06-17,Insatisfação Rede
CHRN02993,CUST034924,2023-03-24,Mau Atendimento
CHRN02994,CUST013449,2023-06-10,Insatisfação Rede
CHRN02995,CUST006277,2023-11-06,Insatisfação Rede
CHRN02996,CUST028657,2024-05-19,Concorrência
CHRN02997,CUST044103,2024-10-28,Preço
CHRN02998,CUST043449,2023-08-12,Mau Atendimento
CHRN02999,CUST035868,2024-03-17,Preço
CHRN03000,CUST005750,2023-03-14,Preço
CHRN03001,CUST010856,2023-08-19,Insatisfação Rede
CHRN03002,CUST020400,2025-01-04,Insatisfação Rede
CHRN03003,CUST019045,2025-12-19,Preço
CHRN03004,CUST029941,2024-09-23,Insatisfação Rede
CHRN03005,CUST011413,2023-02-10,Preço
CHRN03006,CUST049099,2024-03-19,Mau Atendimento
CHRN03007,CUST026029,2024-11-12,Concorrência
CHRN03008,CUST025195,2024-08-30,Concorrência
CHRN03009,CUST034132,2023-03-03,Insatisfação Rede
CHRN03010,CUST041443,2024-12-22,Concorrência
CHRN03011,CUST042092,2025-10-09,Insatisfação Rede
CHRN03012,CUST030315,2023-09-14,Insatisfação Rede
CHRN03013,CUST032445,2024-06-04,Mau Atendimento
CHRN03014,CUST010188,2024-01-06,Mau Atendimento
CHRN03015,CUST011645,2025-07-29,Concorrência
CHRN03016,CUST037480,2023-04-24,Mau Atendimento
CHRN03017,CUST003439,2024-07-23,Insatisfação Rede
