CustomerID,Segmento,Sexo,Idade,Distrito,CanalPreferencial
CUST022519,Residencial,F,75,Braga,Loja/Telefone
CUST022520,Residencial,F,51,Braga,Loja/Telefone
CUST022521,Residencial,M,50,Santarém,Loja/Telefone
CUST022522,Residencial,F,49,Açores,Loja/Telefone
CUST022523,Residencial,F,26,Setúbal,App/Online
CUST022524,VIP,F,69,Bragança,Loja/Telefone
CUST022525,Residencial,M,49,Porto,Loja/Telefone
CUST022526,Residencial,F,56,Porto,Loja/Telefone
CUST022527,Residencial,M,49,Lisboa,Loja/Telefone
CUST022528,Residencial,F,39,Lisboa,Loja/Telefone
CUST022529,VIP,F,48,Açores,Loja/Telefone
CUST022530,Residencial,F,37,Lisboa,Loja/Telefone
CUST022531,Residencial,F,42,Braga,Loja/Telefone
CUST022532,Residencial,M,28,Viseu,App/Online
CUST022533,Residencial,F,52,Leiria,Loja/Telefone
CUST022534,Residencial,M,28,Lisboa,App/Online
CUST022535,Residencial,F,55,Aveiro,Loja/Telefone
CUST022536,Residencial,M,48,Lisboa,Loja/Telefone
CUST022537,Residencial,M,40,Faro,Loja/Telefone
CUST022538,Residencial,F,48,Beja,Loja/Telefone
CUST022539,Residencial,F,59,Setúbal,Loja/Telefone
CUST022540,Residencial,M,38,Lisboa,Loja/Telefone
CUST022541,Residencial,M,43,Porto,Loja/Telefone
CUST022542,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022543,Residencial,F,45,Vila Real,Loja/Telefone
CUST022544,Residencial,F,68,Porto,Loja/Telefone
CUST022545,Residencial,M,60,Porto,Loja/Telefone
CUST022546,Residencial,F,65,Lisboa,Loja/Telefone
CUST022547,Residencial,F,37,Lisboa,Loja/Telefone
CUST022548,Residencial,M,55,Leiria,Loja/Telefone
CUST022549,Residencial,M,81,Porto,Loja/Telefone
CUST022550,Empresarial,Empresa,,Castelo Branco,Loja/Telefone
CUST022551,Residencial,F,45,Guarda,Loja/Telefone
CUST022552,Residencial,M,26,Aveiro,App/Online
CUST022553,Residencial,F,67,Setúbal,Loja/Telefone
CUST022554,Residencial,F,62,Porto,Loja/Telefone
CUST022555,Residencial,M,42,Santarém,Loja/Telefone
CUST022556,Residencial,F,63,Faro,Loja/Telefone
CUST022557,Residencial,F,42,Lisboa,Loja/Telefone
CUST022558,Residencial,M,81,Porto,Loja/Telefone
CUST022559,Residencial,F,18,Setúbal,App/Online
CUST022560,Residencial,M,19,Castelo Branco,App/Online
CUST022561,Residencial,M,81,Lisboa,Loja/Telefone
CUST022562,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022563,VIP,M,44,Braga,Loja/Telefone
CUST022564,Residencial,M,18,Lisboa,App/Online
CUST022565,VIP,F,27,Lisboa,App/Online
CUST022566,Residencial,M,25,Lisboa,App/Online
CUST022567,Residencial,F,18,Setúbal,App/Online
CUST022568,Residencial,M,34,Lisboa,App/Online
CUST022569,Residencial,F,40,Braga,Loja/Telefone
CUST022570,Residencial,M,73,Viana do Castelo,Loja/Telefone
CUST022571,Residencial,F,61,Coimbra,Loja/Telefone
CUST022572,Residencial,F,57,Aveiro,Loja/Telefone
CUST022573,Residencial,F,44,Lisboa,Loja/Telefone
CUST022574,Residencial,M,28,Faro,App/Online
CUST022575,VIP,M,26,Porto,App/Online
CUST022576,Empresarial,Empresa,,Braga,Loja/Telefone
CUST022577,VIP,F,39,Lisboa,Loja/Telefone
CUST022578,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST022579,Residencial,M,35,Évora,Loja/Telefone
CUST022580,Residencial,F,35,Évora,Loja/Telefone
CUST022581,Residencial,F,30,Braga,App/Online
CUST022582,VIP,F,38,Braga,Loja/Telefone
CUST022583,Residencial,F,52,Évora,Loja/Telefone
CUST022584,Residencial,M,38,Porto,Loja/Telefone
CUST022585,Residencial,F,36,Braga,Loja/Telefone
CUST022586,Residencial,F,41,Beja,Loja/Telefone
CUST022587,Residencial,M,23,Viana do Castelo,App/Online
CUST022588,Residencial,F,41,Lisboa,Loja/Telefone
CUST022589,Residencial,F,27,Lisboa,App/Online
CUST022590,Residencial,F,55,Santarém,Loja/Telefone
CUST022591,Empresarial,Empresa,,Coimbra,Loja/Telefone
CUST022592,Residencial,F,67,Madeira,Loja/Telefone
CUST022593,Residencial,F,18,Madeira,App/Online
CUST022594,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022595,Residencial,M,39,Lisboa,Loja/Telefone
CUST022596,Residencial,M,58,Lisboa,Loja/Telefone
CUST022597,Residencial,M,37,Braga,Loja/Telefone
CUST022598,Residencial,F,18,Faro,App/Online
CUST022599,Residencial,M,26,Lisboa,App/Online
CUST022600,Residencial,F,39,Lisboa,Loja/Telefone
CUST022601,Residencial,M,24,Lisboa,App/Online
CUST022602,Residencial,M,47,Lisboa,Loja/Telefone
CUST022603,Residencial,M,59,Porto,Loja/Telefone
CUST022604,Residencial,F,33,Setúbal,App/Online
CUST022605,Residencial,M,52,Braga,Loja/Telefone
CUST022606,Residencial,M,48,Lisboa,Loja/Telefone
CUST022607,Residencial,F,54,Lisboa,Loja/Telefone
CUST022608,Residencial,M,35,Porto,Loja/Telefone
CUST022609,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022610,Residencial,M,54,Lisboa,Loja/Telefone
CUST022611,Residencial,F,52,Lisboa,Loja/Telefone
CUST022612,Residencial,F,57,Viseu,Loja/Telefone
CUST022613,Residencial,F,44,Aveiro,Loja/Telefone
CUST022614,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST022615,Residencial,F,50,Porto,Loja/Telefone
CUST022616,Residencial,M,25,Porto,App/Online
CUST022617,VIP,M,38,Coimbra,Loja/Telefone
CUST022618,Residencial,F,75,Lisboa,Loja/Telefone
CUST022619,Residencial,F,34,Porto,App/Online
CUST022620,Residencial,M,32,Porto,App/Online
CUST022621,Residencial,M,35,Lisboa,Loja/Telefone
CUST022622,Residencial,M,23,Aveiro,App/Online
CUST022623,Residencial,M,34,Lisboa,App/Online
CUST022624,Residencial,F,38,Açores,Loja/Telefone
CUST022625,Residencial,F,45,Braga,Loja/Telefone
CUST022626,Residencial,F,47,Lisboa,Loja/Telefone
CUST022627,Residencial,F,55,Aveiro,Loja/Telefone
CUST022628,Residencial,F,33,Lisboa,App/Online
CUST022629,Residencial,F,77,Porto,Loja/Telefone
CUST022630,Residencial,F,27,Santarém,App/Online
CUST022631,Residencial,M,39,Lisboa,Loja/Telefone
CUST022632,Residencial,F,51,Aveiro,Loja/Telefone
CUST022633,Residencial,M,37,Santarém,Loja/Telefone
CUST022634,Residencial,F,43,Santarém,Loja/Telefone
CUST022635,Residencial,M,36,Aveiro,Loja/Telefone
CUST022636,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022637,Residencial,M,48,Viseu,Loja/Telefone
CUST022638,Residencial,F,67,Porto,Loja/Telefone
CUST022639,Residencial,M,32,Setúbal,App/Online
CUST022640,Residencial,F,38,Porto,Loja/Telefone
CUST022641,Residencial,F,46,Braga,Loja/Telefone
CUST022642,Residencial,F,19,Porto,App/Online
CUST022643,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022644,Residencial,M,71,Lisboa,Loja/Telefone
CUST022645,Residencial,F,42,Porto,Loja/Telefone
CUST022646,Residencial,M,44,Lisboa,Loja/Telefone
CUST022647,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022648,VIP,M,45,Madeira,Loja/Telefone
CUST022649,Residencial,F,42,Aveiro,Loja/Telefone
CUST022650,Residencial,F,44,Lisboa,Loja/Telefone
CUST022651,Residencial,M,67,Lisboa,Loja/Telefone
CUST022652,Residencial,F,64,Madeira,Loja/Telefone
CUST022653,Residencial,F,18,Viseu,App/Online
CUST022654,Residencial,F,81,Porto,Loja/Telefone
CUST022655,Residencial,F,51,Lisboa,Loja/Telefone
CUST022656,Residencial,M,53,Porto,Loja/Telefone
CUST022657,Residencial,M,40,Porto,Loja/Telefone
CUST022658,Residencial,M,73,Porto,Loja/Telefone
CUST022659,Residencial,F,31,Lisboa,App/Online
CUST022660,Residencial,M,18,Lisboa,App/Online
CUST022661,Residencial,F,50,Porto,Loja/Telefone
CUST022662,Residencial,F,19,Açores,App/Online
CUST022663,Residencial,F,49,Lisboa,Loja/Telefone
CUST022664,Residencial,M,59,Lisboa,Loja/Telefone
CUST022665,Residencial,F,46,Viseu,Loja/Telefone
CUST022666,VIP,M,41,Braga,Loja/Telefone
CUST022667,VIP,F,27,Bragança,App/Online
CUST022668,Residencial,F,38,Santarém,Loja/Telefone
CUST022669,Residencial,M,27,Setúbal,App/Online
CUST022670,Residencial,M,77,Braga,Loja/Telefone
CUST022671,Residencial,M,50,Beja,Loja/Telefone
CUST022672,Residencial,M,18,Lisboa,App/Online
CUST022673,Residencial,M,72,Coimbra,Loja/Telefone
CUST022674,Residencial,F,51,Santarém,Loja/Telefone
CUST022675,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST022676,VIP,F,52,Leiria,Loja/Telefone
CUST022677,Empresarial,Empresa,,Porto,Loja/Telefone
CUST022678,Residencial,M,57,Coimbra,Loja/Telefone
CUST022679,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST022680,Residencial,M,45,Guarda,Loja/Telefone
CUST022681,Residencial,M,55,Lisboa,Loja/Telefone
CUST022682,Residencial,M,31,Lisboa,App/Online
CUST022683,Residencial,M,45,Beja,Loja/Telefone
CUST022684,VIP,F,51,Lisboa,Loja/Telefone
CUST022685,Residencial,F,46,Lisboa,Loja/Telefone
CUST022686,Residencial,F,60,Setúbal,Loja/Telefone
CUST022687,Residencial,F,23,Lisboa,App/Online
CUST022688,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST022689,Residencial,F,56,Lisboa,Loja/Telefone
CUST022690,Residencial,M,33,Lisboa,App/Online
CUST022691,Residencial,F,59,Setúbal,Loja/Telefone
CUST022692,Residencial,F,38,Porto,Loja/Telefone
CUST022693,Residencial,F,39,Setúbal,Loja/Telefone
CUST022694,Residencial,M,59,Setúbal,Loja/Telefone
CUST022695,Residencial,F,41,Porto,Loja/Telefone
CUST022696,VIP,M,28,Braga,App/Online
CUST022697,Empresarial,Empresa,,Faro,Loja/Telefone
CUST022698,Residencial,M,31,Viseu,App/Online
CUST022699,Residencial,M,66,Santarém,Loja/Telefone
CUST022700,Residencial,M,35,Braga,Loja/Telefone
CUST022701,Residencial,F,31,Santarém,App/Online
CUST022702,Residencial,M,44,Porto,Loja/Telefone
CUST022703,Residencial,M,42,Coimbra,Loja/Telefone
CUST022704,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022705,Residencial,M,36,Braga,Loja/Telefone
CUST022706,Residencial,M,20,Porto,App/Online
CUST022707,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022708,Residencial,M,39,Setúbal,Loja/Telefone
CUST022709,Residencial,M,47,Lisboa,Loja/Telefone
CUST022710,Residencial,F,47,Lisboa,Loja/Telefone
CUST022711,Residencial,M,53,Faro,Loja/Telefone
CUST022712,Residencial,F,46,Lisboa,Loja/Telefone
CUST022713,Residencial,F,22,Lisboa,App/Online
CUST022714,Residencial,M,58,Lisboa,Loja/Telefone
CUST022715,Residencial,M,43,Viana do Castelo,Loja/Telefone
CUST022716,Residencial,F,39,Lisboa,Loja/Telefone
CUST022717,Residencial,F,67,Vila Real,Loja/Telefone
CUST022718,Residencial,M,34,Porto,App/Online
CUST022719,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST022720,Residencial,M,24,Santarém,App/Online
CUST022721,Residencial,F,50,Braga,Loja/Telefone
CUST022722,Residencial,F,18,Porto,App/Online
CUST022723,Residencial,M,40,Lisboa,Loja/Telefone
CUST022724,Residencial,M,51,Porto,Loja/Telefone
CUST022725,Residencial,F,40,Porto,Loja/Telefone
CUST022726,Residencial,M,65,Porto,Loja/Telefone
CUST022727,Residencial,F,42,Lisboa,Loja/Telefone
CUST022728,Residencial,M,29,Porto,App/Online
CUST022729,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST022730,Residencial,M,43,Porto,Loja/Telefone
CUST022731,Residencial,M,39,Setúbal,Loja/Telefone
CUST022732,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022733,Residencial,M,26,Faro,App/Online
CUST022734,Residencial,M,21,Braga,App/Online
CUST022735,Residencial,F,33,Lisboa,App/Online
CUST022736,Residencial,F,30,Porto,App/Online
CUST022737,Residencial,M,48,Braga,Loja/Telefone
CUST022738,Residencial,M,32,Lisboa,App/Online
CUST022739,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022740,Residencial,M,44,Setúbal,Loja/Telefone
CUST022741,Empresarial,Empresa,,Viseu,Loja/Telefone
CUST022742,Residencial,M,25,Aveiro,App/Online
CUST022743,Residencial,F,35,Porto,Loja/Telefone
CUST022744,Residencial,M,51,Porto,Loja/Telefone
CUST022745,Residencial,M,30,Lisboa,App/Online
CUST022746,Residencial,M,52,Beja,Loja/Telefone
CUST022747,Residencial,F,52,Coimbra,Loja/Telefone
CUST022748,Residencial,M,74,Porto,Loja/Telefone
CUST022749,Residencial,F,66,Aveiro,Loja/Telefone
CUST022750,Residencial,M,33,Coimbra,App/Online
CUST022751,Residencial,M,22,Lisboa,App/Online
CUST022752,VIP,F,46,Braga,Loja/Telefone
CUST022753,Residencial,M,47,Madeira,Loja/Telefone
CUST022754,Residencial,F,50,Viana do Castelo,Loja/Telefone
CUST022755,Residencial,M,44,Lisboa,Loja/Telefone
CUST022756,Residencial,F,38,Lisboa,Loja/Telefone
CUST022757,Residencial,M,61,Aveiro,Loja/Telefone
CUST022758,Residencial,F,56,Lisboa,Loja/Telefone
CUST022759,Residencial,M,42,Porto,Loja/Telefone
CUST022760,Residencial,F,64,Faro,Loja/Telefone
CUST022761,Empresarial,Empresa,,Bragança,Loja/Telefone
CUST022762,Residencial,F,65,Porto,Loja/Telefone
CUST022763,Residencial,F,32,Braga,App/Online
CUST022764,Residencial,M,31,Braga,App/Online
CUST022765,Residencial,M,49,Lisboa,Loja/Telefone
CUST022766,Residencial,M,58,Porto,Loja/Telefone
CUST022767,Residencial,M,33,Lisboa,App/Online
CUST022768,Residencial,F,19,Setúbal,App/Online
CUST022769,Residencial,F,49,Aveiro,Loja/Telefone
CUST022770,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022771,Residencial,F,43,Porto,Loja/Telefone
CUST022772,Residencial,F,18,Lisboa,App/Online
CUST022773,Residencial,M,48,Aveiro,Loja/Telefone
CUST022774,Residencial,F,50,Lisboa,Loja/Telefone
CUST022775,Residencial,M,73,Porto,Loja/Telefone
CUST022776,Residencial,M,48,Lisboa,Loja/Telefone
CUST022777,Residencial,M,48,Braga,Loja/Telefone
CUST022778,Residencial,M,37,Porto,Loja/Telefone
CUST022779,Residencial,M,57,Viseu,Loja/Telefone
CUST022780,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST022781,Residencial,M,26,Setúbal,App/Online
CUST022782,Residencial,M,44,Aveiro,Loja/Telefone
CUST022783,Residencial,M,27,Leiria,App/Online
CUST022784,Residencial,M,55,Porto,Loja/Telefone
CUST022785,Residencial,F,27,Braga,App/Online
CUST022786,Residencial,M,43,Braga,Loja/Telefone
CUST022787,Residencial,M,45,Madeira,Loja/Telefone
CUST022788,Residencial,M,58,Lisboa,Loja/Telefone
CUST022789,Residencial,M,69,Porto,Loja/Telefone
CUST022790,Residencial,M,84,Porto,Loja/Telefone
CUST022791,Residencial,M,67,Lisboa,Loja/Telefone
CUST022792,VIP,M,18,Lisboa,App/Online
CUST022793,Residencial,M,44,Porto,Loja/Telefone
CUST022794,Residencial,M,71,Lisboa,Loja/Telefone
CUST022795,Residencial,F,18,Aveiro,App/Online
CUST022796,Residencial,M,64,Braga,Loja/Telefone
CUST022797,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST022798,Residencial,M,45,Coimbra,Loja/Telefone
CUST022799,Residencial,F,80,Coimbra,Loja/Telefone
CUST022800,Residencial,F,19,Setúbal,App/Online
CUST022801,Residencial,F,62,Lisboa,Loja/Telefone
CUST022802,Residencial,F,39,Porto,Loja/Telefone
CUST022803,Residencial,M,37,Setúbal,Loja/Telefone
CUST022804,Residencial,M,62,Setúbal,Loja/Telefone
CUST022805,Residencial,M,44,Braga,Loja/Telefone
CUST022806,Residencial,M,50,Aveiro,Loja/Telefone
CUST022807,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022808,Residencial,F,52,Castelo Branco,Loja/Telefone
CUST022809,Residencial,F,56,Setúbal,Loja/Telefone
CUST022810,Empresarial,Empresa,,Porto,Loja/Telefone
CUST022811,Empresarial,Empresa,,Setúbal,Loja/Telefone
CUST022812,Residencial,M,63,Braga,Loja/Telefone
CUST022813,Residencial,F,33,Açores,App/Online
CUST022814,Residencial,F,40,Aveiro,Loja/Telefone
CUST022815,Residencial,M,54,Faro,Loja/Telefone
CUST022816,Empresarial,Empresa,,Faro,Loja/Telefone
CUST022817,Residencial,F,36,Braga,Loja/Telefone
CUST022818,Residencial,F,32,Faro,App/Online
CUST022819,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST022820,Residencial,M,33,Lisboa,App/Online
CUST022821,VIP,M,29,Setúbal,App/Online
CUST022822,VIP,M,18,Lisboa,App/Online
CUST022823,Residencial,F,42,Porto,Loja/Telefone
CUST022824,Residencial,F,56,Porto,Loja/Telefone
CUST022825,Residencial,F,49,Lisboa,Loja/Telefone
CUST022826,VIP,F,44,Beja,Loja/Telefone
CUST022827,VIP,F,78,Braga,Loja/Telefone
CUST022828,Residencial,F,67,Santarém,Loja/Telefone
CUST022829,Residencial,F,80,Setúbal,Loja/Telefone
CUST022830,Residencial,M,52,Setúbal,Loja/Telefone
CUST022831,Residencial,M,30,Lisboa,App/Online
CUST022832,Residencial,M,41,Porto,Loja/Telefone
CUST022833,Residencial,F,86,Porto,Loja/Telefone
CUST022834,Residencial,F,29,Faro,App/Online
CUST022835,Residencial,F,62,Lisboa,Loja/Telefone
CUST022836,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST022837,Residencial,F,30,Aveiro,App/Online
CUST022838,Residencial,F,55,Lisboa,Loja/Telefone
CUST022839,Residencial,M,59,Braga,Loja/Telefone
CUST022840,Empresarial,Empresa,,Braga,Loja/Telefone
CUST022841,Residencial,F,23,Porto,App/Online
CUST022842,Residencial,F,51,Braga,Loja/Telefone
CUST022843,Residencial,M,43,Porto,Loja/Telefone
CUST022844,Residencial,M,19,Faro,App/Online
CUST022845,Residencial,M,38,Viana do Castelo,Loja/Telefone
CUST022846,Residencial,F,53,Leiria,Loja/Telefone
CUST022847,Residencial,F,37,Braga,Loja/Telefone
CUST022848,Residencial,F,29,Lisboa,App/Online
CUST022849,Residencial,M,59,Aveiro,Loja/Telefone
CUST022850,Residencial,F,44,Porto,Loja/Telefone
CUST022851,Residencial,F,66,Porto,Loja/Telefone
CUST022852,Residencial,M,53,Porto,Loja/Telefone
CUST022853,Residencial,M,77,Coimbra,Loja/Telefone
CUST022854,Empresarial,Empresa,,Aveiro,Loja/Telefone
CUST022855,Residencial,M,35,Porto,Loja/Telefone
CUST022856,Residencial,M,49,Setúbal,Loja/Telefone
CUST022857,Residencial,F,34,Açores,App/Online
CUST022858,Empresarial,Empresa,,Porto,Loja/Telefone
CUST022859,Residencial,M,29,Lisboa,App/Online
CUST022860,Residencial,F,51,Braga,Loja/Telefone
CUST022861,Residencial,M,43,Coimbra,Loja/Telefone
CUST022862,Residencial,M,39,Lisboa,Loja/Telefone
CUST022863,Residencial,F,46,Braga,Loja/Telefone
CUST022864,Residencial,F,22,Lisboa,App/Online
CUST022865,Empresarial,Empresa,,Braga,Loja/Telefone
CUST022866,Residencial,F,58,Açores,Loja/Telefone
CUST022867,VIP,F,45,Braga,Loja/Telefone
CUST022868,Residencial,M,37,Setúbal,Loja/Telefone
CUST022869,Empresarial,Empresa,,Braga,Loja/Telefone
CUST022870,Residencial,M,52,Coimbra,Loja/Telefone
CUST022871,Residencial,M,32,Lisboa,App/Online
CUST022872,Residencial,F,25,Coimbra,App/Online
CUST022873,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022874,Residencial,F,41,Setúbal,Loja/Telefone
CUST022875,Residencial,F,56,Lisboa,Loja/Telefone
CUST022876,Residencial,F,48,Santarém,Loja/Telefone
CUST022877,VIP,F,35,Porto,Loja/Telefone
CUST022878,Residencial,F,50,Viseu,Loja/Telefone
CUST022879,Residencial,M,46,Porto,Loja/Telefone
CUST022880,Empresarial,Empresa,,Faro,Loja/Telefone
CUST022881,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022882,Residencial,F,66,Beja,Loja/Telefone
CUST022883,Empresarial,Empresa,,Faro,Loja/Telefone
CUST022884,Residencial,F,33,Madeira,App/Online
CUST022885,Residencial,F,43,Lisboa,Loja/Telefone
CUST022886,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022887,Residencial,M,39,Vila Real,Loja/Telefone
CUST022888,Residencial,F,44,Braga,Loja/Telefone
CUST022889,Residencial,F,33,Coimbra,App/Online
CUST022890,Residencial,F,55,Viseu,Loja/Telefone
CUST022891,Residencial,F,47,Lisboa,Loja/Telefone
CUST022892,VIP,F,54,Braga,Loja/Telefone
CUST022893,Residencial,M,78,Portalegre,Loja/Telefone
CUST022894,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022895,Residencial,F,18,Porto,App/Online
CUST022896,Residencial,F,23,Lisboa,App/Online
CUST022897,Residencial,F,35,Coimbra,Loja/Telefone
CUST022898,Residencial,M,38,Lisboa,Loja/Telefone
CUST022899,Residencial,F,47,Faro,Loja/Telefone
CUST022900,Empresarial,Empresa,,Leiria,Loja/Telefone
CUST022901,Residencial,F,23,Lisboa,App/Online
CUST022902,Residencial,F,55,Aveiro,Loja/Telefone
CUST022903,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022904,Residencial,M,18,Lisboa,App/Online
CUST022905,Residencial,M,54,Lisboa,Loja/Telefone
CUST022906,Residencial,M,22,Lisboa,App/Online
CUST022907,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022908,Residencial,F,55,Leiria,Loja/Telefone
CUST022909,Residencial,M,26,Porto,App/Online
CUST022910,Residencial,F,63,Aveiro,Loja/Telefone
CUST022911,VIP,M,59,Braga,Loja/Telefone
CUST022912,Residencial,M,23,Leiria,App/Online
CUST022913,Residencial,M,30,Porto,App/Online
CUST022914,Residencial,M,31,Madeira,App/Online
CUST022915,Residencial,M,40,Lisboa,Loja/Telefone
CUST022916,Residencial,M,56,Porto,Loja/Telefone
CUST022917,Empresarial,Empresa,,Porto,Loja/Telefone
CUST022918,Residencial,F,45,Porto,Loja/Telefone
CUST022919,Residencial,M,46,Porto,Loja/Telefone
CUST022920,Empresarial,Empresa,,Lisboa,Loja/Telefone
CUST022921,Residencial,M,55,Viana do Castelo,Loja/Telefone
CUST022922,Residencial,M,43,Porto,Loja/Telefone
CUST022923,Empresarial,Empresa,,Madeira,Loja/Telefone
CUST022924,Residencial,F,56,Lisboa,Loja/Telefone
CUST022925,Residencial,F,36,Braga,Loja/Telefone
CUST022926,Residencial,F,31,Porto,App/Online
CUST022927,Residencial,M,46,Leiria,Loja/Telefone
CUST022928,Residencial,F,74,Lisboa,Loja/Telefone
CUST022929,Residencial,M,42,Coimbra,Loja/Telefone
CUST022930,VIP,M,52,Vila Real,Loja/Telefone
CUST022931,Residencial,M,33,Viseu,App/Online
CUST022932,Empresarial,Empresa,,Açores,Loja/Telefone
CUST022933,Residencial,M,50,Vila Real,Loja/Telefone
CUST022934,Residencial,F,60,Lisboa,Loja/Telefone
CUST022935,Residencial,M,58,Aveiro,Loja/Telefone
CUST022936,Residencial,F,52,Lisboa,Loja/Telefone
CUST022937,Residencial,F,36,Porto,Loja/Telefone
CUST022938,Residencial,F,36,Lisboa,Loja/Telefone
CUST022939,Residencial,F,39,Braga,Loja/Telefone
CUST022940,Residencial,M,65,Santarém,Loja/Telefone
CUST022941,VIP,M,37,Évora,Loja/Telefone
CUST022942,Empresarial,Empresa,,Porto,Loja/Telefone
CUST022943,Residencial,F,42,Lisboa,Loja/Telefone
CUST022944,Residencial,M,27,Porto,App/Online
CUST022945,Residencial,M,48,Porto,Loja/Telefone
CUST022946,Residencial,M,64,Porto,Loja/Telefone
CUST022947,Residencial,M,39,Madeira,Loja/Telefone
CUST022948,Residencial,F,42,Porto,Loja/Telefone
CUST022949,Residencial,M,59,Braga,Loja/Telefone
CUST022950,Residencial,M,54,Coimbra,Loja/Telefone
CUST022951,Residencial,M,65,Braga,Loja/Telefone
CUST022952,Residencial,M,43,Setúbal,Loja/Telefone
CUST022953,Empresarial,Empresa,,Madeira,Loja/Telefone
CUST022954,VIP,M,58,Leiria,Loja/Telefone
CUST022955,Residencial,F,32,Coimbra,App/Online
CUST022956,Residencial,M,74,Lisboa,Loja/Telefone
CUST022957,Residencial,M,48,Porto,Loja/Telefone
CUST022958,Residencial,F,66,Porto,Loja/Telefone
